frame,ok,x,y,w,h,score,dt_ms
486,1,1038.00,2211.00,293.00,235.00,,52.820
487,1,1033.00,2208.00,293.00,235.00,,50.010
488,1,1034.00,2209.00,293.00,235.00,,52.744
489,1,1033.00,2208.00,293.00,235.00,,55.223
490,1,1034.00,2207.00,293.00,235.00,,56.861
491,1,1035.00,2208.00,293.00,235.00,,74.414
492,1,1036.00,2207.00,293.00,235.00,,72.259
493,1,1035.00,2208.00,293.00,235.00,,60.192
494,1,1036.00,2211.00,293.00,235.00,,53.384
495,1,1035.00,2208.00,293.00,235.00,,54.331
496,1,1036.00,2209.00,293.00,235.00,,56.923
497,1,1037.00,2208.00,293.00,235.00,,111.120
498,1,1038.00,2207.00,293.00,235.00,,57.069
499,1,1037.00,2206.00,293.00,235.00,,79.405
500,0,1051.00,2192.00,293.00,235.00,,37.204
501,1,1040.00,2205.00,293.00,235.00,,61.087
502,1,1039.00,2206.00,293.00,235.00,,59.458
503,1,1038.00,2209.00,293.00,235.00,,64.562
504,1,1039.00,2206.00,293.00,235.00,,60.006
505,1,1040.00,2209.00,293.00,235.00,,56.452
506,1,1041.00,2206.00,293.00,235.00,,52.318
507,1,1042.00,2205.00,293.00,235.00,,58.251
508,1,1043.00,2204.00,293.00,235.00,,60.691
509,1,1044.00,2203.00,293.00,235.00,,63.157
510,1,1043.00,2204.00,293.00,235.00,,55.487
511,1,1044.00,2205.00,293.00,235.00,,51.989
512,1,1043.00,2206.00,293.00,235.00,,56.401
